board,gas,gas_name,conc,rep,f00,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
3,GEa,Ethanol,80,2,-8.459999084472656,-0.24794839827989795,0.012514095687866211,0.001986222572458853,0.00039757996654853425,-0.016990921949630422,-0.0015630122674492914,-0.00017018546197818146,-0.13000106811523438,-0.006187580518753431,0.006953060936390685,0.0007113767174316612,7.721825194049637e-05,-0.006618262651123773,-0.0007048387303001354,-0.0001066205264468911,-9.989999771118164,-0.4687939944383467,0.004553691315633088,0.0009557679199380419,0.0001982127074768341,-0.005482369297265454,-0.000602150446221757,-6.851250951437371e-05,-2.909999966621399,-0.7657894745097596,0.0012141878895567143,0.00010378460163246215,3.314031789923344e-06,-0.0019450887689941767,-0.00017320523809229442,-6.551176282153902e-07,-57.070003509521484,-0.5808060479216967,0.04263673870176556,0.005295775820336224,0.0007195068410359313,-0.07254377575938122,-0.0068425094169579795,-0.0003307912414302754,-1.3100013732910156,-0.021061115067888426,0.03821288766258231,0.0035405757724873144,0.00044956520880425326,-0.03699047380859443,-0.004063921600253802,-0.0004794436368197655,-29.10999870300293,-0.5570225724827176,0.012999725341796876,0.0012999725341796876,0.00012999725341796876,-0.036466027672311656,-0.003519312093342837,-0.000237699757416357,-6.4799999594688416,-0.8913342471072481,0.002126230474687212,0.00019651176007882856,1.9586933584669924e-05,-0.0011884449919094147,-3.5330519637525204e-05,-1.0296529190884223e-06
3,GEa,Ethanol,80,3,-7.200000762939453,-0.1998889692236964,0.015228881774495506,0.003117487913211853,0.0005175078759439921,-0.019337220452768027,-0.001993818596895373,-0.00023973478577352835,-0.470001220703125,-0.022014108304703003,0.006284317636615441,0.0005888595747237722,4.1560968437577956e-05,-0.006893805819451365,-0.0006510735623428341,-7.22869045799121e-05,-9.459999084472656,-0.4149122544309467,0.004837508109538365,0.0013621553453173237,0.00026239837120945164,-0.005646466528756583,-0.000607789322943195,-5.5020367309862097e-05,-3.540000021457672,-0.7901785728540651,0.0012171871881211775,0.00010367742794730078,1.0000228881835938e-05,-0.0011874803503783297,-8.687475674172997e-05,-4.334202267379328e-07,-51.66999816894531,-0.49773624298354385,0.06512880750810646,0.008288635339752892,0.0011405947874303338,-0.0792473497261317,-0.008144790414243241,-0.0007698409895089564,-3.3100013732910156,-0.05220822229696515,0.035982587385085085,0.0036786292287546906,0.00035171049101823945,-0.04279767369148956,-0.003900619834617305,-0.0004344139176894625,-28.290000915527344,-0.513150741291914,0.02976150909384978,0.002402888387559464,0.00014995657665959415,-0.032235162878507764,-0.002798190616791118,-0.00023958003000823047,-7.699999749660492,-0.9026963646783619,0.002313341375309255,0.000251485457437979,3.4328702727832834e-05,-0.0015691909108980706,-9.999990463256836e-05,-9.999990463256835e-06
3,GEa,Ethanol,80,4,-5.959999084472656,-0.17659256546585647,0.011897331144983297,0.0022074883998730076,0.0004225464624513901,-0.018196655885042105,-0.0018257872198732292,-0.00021667992731204516,-0.26000022888183594,-0.012763879144328045,0.007307305288947206,0.0006954011380602237,8.317858399110102e-05,-0.006842226842702578,-0.0006864836787496107,-8.695430233436607e-05,-7.699999809265137,-0.35697727947176433,0.004900244009363638,0.001151653201873747,0.00025588542412157355,-0.005652245717745603,-0.0006152467179073851,-9.075938534721843e-05,-2.9199999570846558,-0.7704485452440463,0.0013296793205600517,0.00013594033006079632,9.999990463256835e-06,-0.0015088484670673819,-9.999990463256836e-05,-9.999990463256835e-06,-42.85000228881836,-0.43608794379436194,0.04797323473181203,0.007643392635860833,0.001072796617404164,-0.0709423017129367,-0.007333503562568502,-0.0007963467944035597,-1.5699996948242188,-0.025852127559005164,0.037658521340159554,0.0037720345023772852,0.00037170391514997905,-0.04882437840946829,-0.004198329047648874,-0.0005203195648637311,-23.599998474121094,-0.4473085524054899,0.026654826916104907,0.0026082294248515625,0.0002523620457626884,-0.02586956309587998,-0.003133000224379739,-0.000414984279464572,-7.529999673366547,-0.9007177012683527,0.001785970706902335,0.0002019853805450866,2.1632822838643978e-05,-0.0013135019358376347,-0.0001021231591859886,-1.0043176557928507e-05
3,GEa,Ethanol,90,1,-15.059999465942383,-0.42446447745904176,0.012181382449494273,0.0025601469301898914,0.0005100470823751926,-0.01626718291597841,-0.0016751877915767157,-0.00024027625977445606,-0.23999977111816406,-0.010443854477762455,0.006815794594119651,0.0007046648047785071,8.919534412152853e-05,-0.007787711000440491,-0.0008113911657795249,-0.00011143475850915638,-11.779998779296875,-0.5205479105681868,0.004981390145547401,0.0010687352034697748,0.00025404674854586143,-0.005964676298035379,-0.000643237795115954,-7.452334266584054e-05,-5.300000190734863,-0.6812339393067217,0.0019317946769403082,0.00026756034745620586,3.9129891409392546e-05,-0.0022558439124049138,-0.00033601490753253245,-3.0334560853646438e-05,-74.08000183105469,-0.7539181785112121,0.04636041806005503,0.00656128993994742,0.0013081160810745453,-0.06468236235391006,-0.005815570383253394,-0.0002059866063321047,-1.7100067138671875,-0.025221336827400822,0.04277722321980013,0.004289765834509166,0.0004854628257825723,-0.04996528577403874,-0.005340611331500971,-0.0004550235684461855,-33.46999931335449,-0.6192414391452029,0.025537617630246617,0.0031420992050931384,0.0004852793553046184,-0.027095759935157296,-0.0026377104838022766,-0.00015483784716094668,-6.539999961853027,-0.8995873423674408,0.002235110211588546,0.0002608812197115681,3.630906514040441e-05,-0.0015150373825224862,-0.00010013660450715767,-1.0008193341297582e-05
3,GEa,Ethanol,90,2,-9.040000915527344,-0.2654139915160509,0.01017450449440548,0.002108615024643483,0.00040930295026700176,-0.017855458334407902,-0.0016828603007874457,-0.000175795658719824,-0.3099994659423828,-0.014754853049274867,0.0070560634755236435,0.0007618817108958374,7.209531558313277e-05,-0.007386710090111775,-0.0006891777664666356,-7.632597647152267e-05,-10.360000610351562,-0.4868421182360719,0.004755284043677498,0.0010456528758477836,0.0002176313920687337,-0.006001860548073773,-0.0005040405408440277,-3.1121031049502185e-05,-3.0600001215934753,-0.7846153966068513,0.0013910122350769935,0.00011403134862542481,1.0275727053513916e-05,-0.0013204326790775538,-0.00012287238340891074,-9.999990463256835e-06,-58.63999557495117,-0.5991009115287186,0.0414471780188432,0.005465048215206066,0.0007326065386231188,-0.06815088082829734,-0.005843852086044114,-0.0005612816184192071,-1.9500007629394531,-0.03143134645653121,0.03980723469704449,0.003780421496605414,0.00034430408382211676,-0.05814442698370823,-0.005486528672384354,-0.0003918197431261194,-29.8799991607666,-0.5745049053077103,0.018535323989449917,0.0014456896908632705,1.4066243083691004e-05,-0.025252589485111183,-0.002472072878035849,-0.0001518151986253689,-6.420000076293945,-0.8953974906527947,0.0010607468664297387,0.00010229178282186079,1.0009515007994953e-05,-0.0016400548779808995,-2.627652818903177e-05,-4.350331045993045e-07
3,GEa,Ethanol,90,3,-7.879999160766602,-0.21383987753216716,0.013092892762851326,0.0023397010899632495,0.0005497711136338652,-0.015487583660305322,-0.001866999687179931,-0.0002172537694087561,-0.7399997711181641,-0.03374371914365701,0.007514076863032132,0.0006484615979723272,0.00010479399385411631,-0.007938181327462837,-0.0007914084790393316,-9.350372342287457e-05,-10.130001068115234,-0.4349506513484766,0.005533666015392853,0.0012350688958421613,0.0002286526515332057,-0.005959303766730888,-0.0006262051492965848,-6.316268995837837e-05,-3.659999907016754,-0.7991266305644711,0.001336508065437991,0.0001207684381780452,9.999752044677734e-06,-0.0012747625256468382,-9.172143887459138e-05,-2.0847732918477264e-07,-55.33000183105469,-0.5201654639689534,0.05541181805437058,0.007784976152674178,0.0012117946260345933,-0.07403464704456893,-0.006280229527580717,-0.0005894208640365011,-5.529998779296875,-0.08508999786226683,0.04439868955400819,0.00505531366980609,0.0005829351793931053,-0.05368454293710969,-0.005329118335408391,-0.0005740751422150997,-30.310001373291016,-0.5376020006929785,0.015000152587890626,0.0015000152587890626,0.00019218976116925648,-0.03645963864377846,-0.0037007586230391417,-0.00028096386936418195,-7.889999806880951,-0.9068965494089357,0.0016290930277829824,0.00013398252857421182,1.0702174933476157e-05,-0.0015399492475674926,-4.2739382673176376e-05,-6.152841014784877e-07
3,GEa,Ethanol,90,4,-6.349998474121094,-0.18475410740354292,0.016360227675963807,0.002954528629873021,0.0006057613662946918,-0.018208195380061496,-0.002073670831084369,-0.00026026032089942845,-0.18000030517578125,-0.008733639002677877,0.006651146913607725,0.0007032686150299733,8.857916539590007e-05,-0.007286106906815932,-0.0007764532605668337,-0.00013233797755390632,-8.119999885559082,-0.3704379496942021,0.004653463699272963,0.0012048952432792334,0.00028012962598306297,-0.006291906375412422,-0.0006277004898962451,-0.00012043284934243418,-2.959999978542328,-0.7789473725487982,0.00114738397747617,0.00010000521983950928,1.1884764300603736e-05,-0.0012841318773464641,-9.541986254779349e-05,-1.0062481407270214e-06,-44.93000030517578,-0.45024551451010825,0.04700763414984909,0.006190718412171022,0.001061737724514047,-0.07766006711638228,-0.007772631217831523,-0.0009964059687212533,-1.6100006103515625,-0.026161855482607545,0.04341414922722119,0.003928158449103559,0.0004272397549824197,-0.05421829160822835,-0.005130039459387389,-0.0004478960611021996,-24.780000686645508,-0.4606804287949429,0.025629463694895768,0.0025254056430949524,0.0002592218163278227,-0.03324622556180065,-0.0032108318239154397,-0.0003299425051526572,-7.470000445842743,-0.9032648164886244,0.0026290202222947773,0.00027699063115796174,3.7002405954892446e-05,-0.0015705436477556952,-3.2813601170535254e-05,-6.016437209363455e-07
3,GEa,Ethanol,100,1,-15.959999084472656,-0.4532803038756935,0.010258023014216027,0.0020668489018903073,0.00032827744982121074,-0.0183043962872463,-0.0017742059521217086,-0.0001443083399502042,-0.37999916076660156,-0.01671060530304994,0.006877234235405576,0.0006865720575182475,8.138509695536421e-05,-0.007029763074531544,-0.0006832731265792362,-7.835417244395013e-05,-12.25999927520752,-0.5458592954121385,0.004407946689447296,0.0008786386588986934,0.0001542470531808192,-0.0059852144265710346,-0.0006201745001826488,-1.1455917416484267e-05,-5.730000019073486,-0.7318007758499943,0.0018823491073328268,0.0002891140919156088,1.997811118554576e-05,-0.0018583603922892233,-0.00016999604408194147,-2.294638569919093e-05,-75.1100025177002,-0.7702799802297675,0.051700369548463534,0.006530186096710813,0.0007498030836570351,-0.06850666560393857,-0.006539018000107234,-0.00014642318288550298,-2.2099990844726562,-0.033064021627120285,0.05269105809293845,0.005146425450725094,0.00034125245588682363,-0.05544735131968826,-0.005576768522601608,-0.0005776931226390931,-34.47999954223633,-0.6425642869974628,0.019246215877709378,0.0021585231288392217,0.00025431818913548257,-0.026488649369988924,-0.0023495911774207593,-4.9762754932471214e-05,-6.550000011920929,-0.9059474404759824,0.0023364165561771044,0.00025763404589536815,3.538497080956606e-05,-0.0017559018696750074,-1.4656606675121045e-05,-2.742166911769642e-07
3,GEa,Ethanol,100,2,-9.84000015258789,-0.2825962159342163,0.013444064205932619,0.002195906052869137,0.00041953143029695747,-0.01660774849768014,-0.0017557703470114966,-0.00019072741006210782,-0.37000083923339844,-0.01746110570590665,0.007419007041100477,0.0007260498325801321,5.187633510031174e-05,-0.007299621290778282,-0.0007750869425644319,-0.0001082824805866731,-11.010000228881836,-0.5076071903084531,0.0043880293375313925,0.0011536133304293214,0.00024954904287662505,-0.005335232024654139,-0.0006145441341655587,-6.0137171221735084e-05,-3.20000022649765,-0.7980049984660351,0.0011769107950311366,0.00010297465069880573,2.066337677774462e-06,-0.0014015053376137208,-9.999990463256836e-05,-9.999990463256835e-06,-62.400001525878906,-0.6204633759096082,0.04527442355406625,0.006958047331381734,0.0008092518964056875,-0.07341724677333648,-0.006572711807398592,-0.0003404783489504627,-2.2600021362304688,-0.0364281447917393,0.030694771899280812,0.00334783768397273,0.00034349330091517575,-0.049530421197430285,-0.004860428222685779,-0.00039701699593601983,-31.73000144958496,-0.5941947667212678,0.02643246055952554,0.0026439804193439946,0.0002606684957907485,-0.03233217900290917,-0.0032211936580386277,-0.00020496362793359185,-6.830000162124634,-0.9046357602091465,0.0020444122783047835,0.00025031483098221193,2.9316169211355047e-05,-0.0014298261959513007,-0.00010000050067901611,-1.0000050067901611e-05
3,GEa,Ethanol,100,3,-7.940000534057617,-0.2225336453516182,0.013656642418530592,0.0029191664196186653,0.00048627942731160217,-0.017621208891556238,-0.0017408888379328636,-0.00021506296995557554,-0.37000083923339844,-0.01746110570590665,0.008535311780112397,0.000794841850444409,7.456571046594491e-05,-0.007159300017150943,-0.0006786670250687074,-8.973476607550698e-05,-10.049999237060547,-0.4454787001317305,0.004553333945455415,0.0013372661982775245,0.00023054501571716292,-0.005141771590971449,-0.000633212335976517,-9.107795249973514e-05,-3.5100001096725464,-0.8050458720613134,0.0014220769904787437,0.00011239166097217917,1.7255385880553527e-05,-0.0013187575677658285,-0.00010614955323673453,-4.2001917967234893e-07,-54.69000244140625,-0.5310740013461458,0.06608594907498386,0.006795646905582785,0.0008364384982133757,-0.08472732813468625,-0.007844882098255379,-0.0007616418852692417,-2.6199989318847656,-0.04177960405254562,0.04448272791188075,0.004100535008211958,0.0004278163660186129,-0.04118005774778284,-0.004143791073319565,-0.0005315529232534106,-29.940000534057617,-0.5471491203609462,0.018376740219042502,0.001399993896484375,0.0001399993896484375,-0.029570995123498145,-0.002895544302410826,-0.00021590775516867156,-7.670000314712524,-0.9098457932443207,0.0027165331007073857,0.00029830102740952534,4.2511978927628466e-05,-0.0013706637617602684,-3.0560339999102974e-05,-8.88835054316533e-07
3,GEa,Ethanol,100,4,-6.750001907348633,-0.19858786625553082,0.013842712629152265,0.0028833375105881123,0.0004903670121329386,-0.017634645671276983,-0.0019198421941988,-0.00020100735846689306,-0.23999977111816406,-0.011678821412574097,0.006244700677502821,0.0006183368607951058,6.335902475817308e-05,-0.00871416584769282,-0.0007161266131549754,-9.028674614531903e-05,-8.459999084472656,-0.3893234819461943,0.005296069922716467,0.0012954053557092933,0.0002699887003927348,-0.006122653690943283,-0.0005719416871919991,-6.444242662034138e-05,-3.009999930858612,-0.7900262404368179,0.0010999705278187592,0.00010342972766889046,1.0056325686620624e-05,-0.0014246507469790313,-0.00011722762430004586,-1.003898460497321e-05,-46.87999725341797,-0.47343969746236714,0.05482960673689888,0.0073017674106732365,0.0011241918025324056,-0.07547963466190809,-0.006857121717771992,-0.0005874860218635549,-1.8999977111816406,-0.03104064269890864,0.03641317109071293,0.0033769148201470054,0.00034324460757226353,-0.04085051217865415,-0.004274612407502021,-0.000430626358641242,-25.940000534057617,-0.4869532628336419,0.018435480273914402,0.0014065704559388995,0.00013101508693378746,-0.025981827892518645,-0.0027307842058238822,-0.00020328581036736811,-7.6600000858306885,-0.9097387192901583,0.0019076678971293177,0.00019695657430413694,2.699868855176838e-05,-0.001361589714738692,-0.00010407604262922217,-1.0228549323583487e-05
3,GEy,Ethylene,10,1,-6.599998474121094,-0.18707479315430495,0.013921937799470081,0.0020213978959256187,0.00046230440703138817,-0.019750001180941303,-0.0019530696750156586,-0.00022567863005884742,-1.7800006866455078,-0.07876109100002371,0.007242501401557703,0.0010523736074783251,9.71719627839589e-05,-0.007311668894137091,-0.0006977686221289642,-7.329780822304177e-05,-6.620000839233398,-0.293960954914243,0.004291163751595464,0.0011189556870471763,0.00020921166082779548,-0.005578124964487594,-0.0005762499189837999,-4.9701528257623236e-05,-1.440000057220459,-0.1912350620315732,0.002572500692635087,0.0006442062241430316,0.00019974819959676915,-0.0021000200524369994,-0.0006226568526198733,-0.0001264538564111,-36.34000015258789,-0.3641647441545757,0.04427248876760327,0.006408985643211536,0.001072635580733331,-0.07895234524354441,-0.007769439407710791,-0.000716033633832845,-8.69000244140625,-0.13186649833374722,0.03293218452968435,0.004324057076809957,0.00032779883470995856,-0.044309958601652356,-0.004071039754713291,-0.000374653625534251,-19.470001220703125,-0.3566587500692676,0.02078036360611904,0.0029705880746933233,0.0003676148068003984,-0.02704146289426699,-0.0025673522891653377,-0.00014837048970099407,-2.690000057220459,-0.34443022751970737,0.0019537849322906644,0.00017773482624482373,1.9575681346620886e-05,-0.00198610795038211,-0.00010291272169426956,-1.0001047897220593e-05
3,GEy,Ethylene,10,2,-2.8800010681152344,-0.08209808773629265,0.0140297774322176,0.0023224031561804278,0.0008045508844732221,-0.015688716864888083,-0.0016379248011390167,-0.00023109492657489103,-1.4200000762939453,-0.06552838353920289,0.006288663672576569,0.0010406482746748071,0.00038003078273080157,-0.008512308758551478,-0.0006831111712990378,-9.652875523833221e-05,-4.619998931884766,-0.21009545156761247,0.0058756782283206485,0.0022552669293132606,0.0011544111642727056,-0.00674407202485656,-0.0006738439103430284,-6.846295952108395e-05,-0.559999942779541,-0.14213196310829565,0.0020017781749908,0.00030522629295881283,9.932376974691391e-05,-0.001249884189219168,-0.00012864968405249818,-1.1313355397879101e-05,-22.480003356933594,-0.220911978036701,0.05302710706747406,0.01202987730604546,0.005406629154616665,-0.0780117328427104,-0.008738745598976857,-0.0008803701292625607,-8.019996643066406,-0.12513648153112636,0.031043604507326912,0.0049761707485039795,0.0017562481118429697,-0.049953732307147614,-0.005035931005935682,-0.00042659296497942807,-13.540000915527344,-0.2492636412296865,0.020113288157957786,0.006471607818436996,0.003315255099442862,-0.02607653980090701,-0.0026709187057480095,-0.00021888249185199478,-2.2599997520446777,-0.28499366973103196,0.002247459197936556,0.0005584972058352518,0.00024731856036187144,-0.001861869986395617,-0.0001854869397442349,-9.421866016501695e-06
3,GEy,Ethylene,10,3,-2.950000762939453,-0.08694372933705666,0.011702496858437134,0.0025202086850880656,0.000616217016149706,-0.019170123346690746,-0.001804390811343226,-0.00016777228640778356,-1.510000228881836,-0.07434762523819555,0.005252027201961893,0.0007106145358847271,8.50771410501294e-05,-0.0069216941285678985,-0.0006178784236734838,-5.948052062653033e-05,-4.69999885559082,-0.21789517487654847,0.004917536649571737,0.0013567803639995563,0.00036980785415112596,-0.00548175282238144,-0.000527078044932607,-5.281317913240826e-05,-0.7200000286102295,-0.1764705985475166,0.0020000055648966863,0.00021400071357709384,2.2458765385607453e-05,-0.001261136582414904,-0.00011946781253700673,-1.0799393792872923e-05,-22.43000030517578,-0.2282719297530463,0.060115027128251286,0.00876094551913673,0.001665756665616261,-0.06844900496368128,-0.0068439907914177025,-0.0006520397903414251,-8.470001220703125,-0.1409552537725921,0.04086947053674354,0.004180773435819867,0.0004548190458777732,-0.04187279490317365,-0.0039791781855390805,-0.0003823744527593583,-14.439998626708984,-0.276310736519085,0.01792681890512747,0.003319737352738715,0.0003222064435667879,-0.02372128593870753,-0.0024499493467158686,-0.00023728081308687385,-2.7899999618530273,-0.322170901964481,0.002072331191348314,0.00019942525997067558,1.991269404628895e-05,-0.0025851540794565968,-0.00018652307619710832,-1.0009408150753775e-05
3,GEy,Ethylene,10,4,-2.7600021362304688,-0.07433347850346748,0.014420413524361707,0.002571700589680482,0.000556062604341948,-0.019900436337572606,-0.002110343084969692,-0.0002670500067295721,-1.539999008178711,-0.06905825385049226,0.007159794074212421,0.0007577592268254411,0.00010394874885870359,-0.007490835625151921,-0.0007243363541078323,-7.963068784691473e-05,-4.870000839233398,-0.2065309946984929,0.005255294532791747,0.001432005998496664,0.0003409863473003037,-0.00537603805212354,-0.0005815689955942433,-9.821612909903028e-05,-0.7899999618530273,-0.19651740437843268,0.0018078323121670406,0.00019998750494842394,1.2946191037850067e-05,-0.0012991845403565174,-0.00011683407033983274,-1.006583736213985e-05,-22.3800048828125,-0.20781877960295694,0.057679724018844816,0.008298795015191105,0.00125802654217323,-0.07664430633817422,-0.00714206422367218,-0.0007767614662422697,-8.510002136230469,-0.1294887702094206,0.03785994251022905,0.0040053317761905875,0.00039252967857189287,-0.04157189130488595,-0.004049257042481109,-0.0003608128037407179,-15.209999084472656,-0.26438378945257734,0.019914962780059837,0.0036455929533797016,0.0002283807217796828,-0.03794099643014877,-0.003345105566415235,-0.00025324178967896715,-2.809999942779541,-0.31361606370714706,0.0031714080197389615,0.0002973056736282502,2.9960817526348458e-05,-0.0021562372114677744,-0.00017076531808516286,-1.1527974423403858e-05
3,GEy,Ethylene,20,1,-7.600000381469727,-0.21420519953565628,0.011688717282740442,0.002134470200262248,0.00047387645840092586,-0.01854578363129555,-0.001911643139051719,-0.00018482391346230108,-2.1599998474121094,-0.09778179413724725,0.005770410778918856,0.0006187014293572634,7.871176301239358e-05,-0.009637696292728667,-0.0009772753162993373,-7.713359487575385e-05,-7.459999084472656,-0.32965087764589845,0.0047596381491287814,0.001067249983274163,0.00024218765909976618,-0.00559456388764206,-0.0005940964865916979,-3.8263253398282686e-05,-2.1599998474121094,-0.2737642438483624,0.002461904563076871,0.0003874053660738443,4.920607630041378e-05,-0.001976068586975347,-0.0006440326555948286,-0.00017088693659626873,-42.10000228881836,-0.42188597958282603,0.045887302906103725,0.007174634215421678,0.00080486146802642,-0.0687052872053412,-0.006926500103403738,-0.00039199534714594303,-10.230003356933594,-0.16049581248112177,0.030634121653183802,0.0029487775190706134,0.00028002824911230737,-0.043797341625769495,-0.004161683076810543,-0.0003553017451254857,-21.96999740600586,-0.40054691006730975,0.02704554019417271,0.003341334855915505,0.00039905958628301286,-0.033914188030981035,-0.0035919523924655286,-0.00027957960786788983,-3.8600001335144043,-0.4771322695562173,0.0017370904805628063,0.0001416317553574619,1.080592654074344e-05,-0.002090505560573815,-0.00016018411111912124,-1.0000228881835938e-05
3,GEy,Ethylene,20,2,-4.409997940063477,-0.12499994593682827,0.011965964634551976,0.002847660219041098,0.0013601425034885223,-0.017126470093197007,-0.001880096511777934,-0.0002749976863877148,-2.0600013732910156,-0.095636085688652,0.006665725174476582,0.00140332542337635,0.000629638749620553,-0.007355081703378622,-0.0007163827644419498,-9.298864461953476e-05,-6.2400007247924805,-0.2820976712498505,0.0053399937935160475,0.0028863468701458535,0.0016919600388069231,-0.006393627453157585,-0.0006495262688531402,-8.070154432050746e-05,-0.9000000953674316,-0.22727274916607684,0.0019075954853995803,0.0004358161766058848,0.00018450757470049147,-0.0018836138748124086,-0.00016512664012355695,-6.694049562191684e-06,-31.019996643066406,-0.3024275785839912,0.04946176074400696,0.01498778200699039,0.007949140435168912,-0.07595406069233919,-0.007496575517750677,-0.000563907106560041,-10.729999542236328,-0.1697247601242136,0.02832515921389253,0.005949210962472428,0.0028752279626102083,-0.04220480063328671,-0.004037552750855681,-0.0003944569639530275,-18.330001831054688,-0.33577581571385534,0.019565232527404098,0.008422356109084619,0.004795834327277927,-0.042150113333438925,-0.0039538346733601435,-0.00030790180061979373,-3.3999996185302734,-0.41923548242458125,0.002233618993098075,0.0007482381021144868,0.0003681884766999458,-0.0017563572576550267,-0.00013829385640112428,0.0
3,GEy,Ethylene,20,3,-3.8000011444091797,-0.11098133639400384,0.015246099572213652,0.0028393453399738174,0.0005230479961977228,-0.014729707612478271,-0.0014596887910298061,-0.0002138467703736818,-1.9799995422363281,-0.09663248239891402,0.005923156155723338,0.0006005244338996898,7.106393768664326e-05,-0.0058871044533992025,-0.0005841889793558159,-8.791592247646711e-05,-5.479999542236328,-0.25183821160823233,0.004980284109007721,0.0012019956705974033,0.000300717070159914,-0.0054823836933840355,-0.0006737441721555156,-8.672823802564092e-05,-1.0499999523162842,-0.2548543644373912,0.001822639726868904,0.00013203056691252725,1.3735061311369579e-05,-0.001582131802582957,-0.0001345670049348617,-9.999990463256835e-06,-26.60999298095703,-0.2687335273992894,0.050084077468828606,0.006185528636560657,0.001047833705642352,-0.07048405737918596,-0.006951991948449115,-0.000676406423351658,-10.680000305175781,-0.17679192736553698,0.04117020929566348,0.004244485919121531,0.00046467223673154497,-0.035867001066619886,-0.003425633412189272,-0.00034002544754113304,-16.450000762939453,-0.3125000181169135,0.024152466989024412,0.002612569263934682,0.00025531895969908597,-0.02543444642426505,-0.002528272624323825,-0.0002517702686495721,-3.75,-0.43706294094933057,0.003073627333960795,0.00030550693461657655,3.0077604083456783e-05,-0.0023979368526560172,-0.00019677501628278588,-1.0179861626404158e-05
3,GEy,Ethylene,20,4,-3.829998016357422,-0.09843222902536593,0.015927911883923635,0.0029606829860257455,0.000535344391867279,-0.021420841405157324,-0.0021614559890762303,-0.00024663202141736755,-2.049999237060547,-0.08975478210880271,0.006327093777791174,0.0007114428956748464,4.009864906729906e-05,-0.007052825421731136,-0.0006918486174455148,-5.8721580818483284e-05,-5.930000305175781,-0.24047041126799085,0.004967416696290049,0.0013365101904771843,0.0003108393458224541,-0.007420825559166627,-0.0007483351105653949,-9.667619935078961e-05,-1.260000228881836,-0.29577468572403354,0.0018382433207604079,0.0001541093936966645,1.0000228881835938e-05,-0.0013264491613482498,-0.00011580257116181874,-9.999990463256835e-06,-28.18000030517578,-0.24767094926620217,0.07680323201230699,0.010932780942726502,0.001493991037595187,-0.0870101520951952,-0.007929854164660043,-0.000822553789860039,-11.049995422363281,-0.1653201081356014,0.04643875009287311,0.0046830465592099775,0.00040755476948037175,-0.04548969617613527,-0.004232866260672996,-0.0004117116312307036,-18.5,-0.30372681080848846,0.03175863830532582,0.003180703185798548,0.00022896161227472882,-0.044657626926909604,-0.0041206324124704406,-0.00028883979218049166,-5.099999904632568,-0.48757169082535223,0.0019078777762256741,0.00017250198176244785,1.9685361309446716e-05,-0.0026120482151219364,-0.00022955292052737606,-1.0366655098026073e-05
3,GEy,Ethylene,30,1,-9.210000991821289,-0.26351933593052906,0.012060141176060062,0.00232304211996971,0.000526277541146076,-0.016625520825980383,-0.0015442106706313073,-0.00013118335515174427,-3.1100006103515625,-0.13822224934895833,0.006482592171838247,0.0006227912617932446,4.6766708116365e-05,-0.007154286492756336,-0.0007067104946590254,-7.917270159076878e-05,-8.679999351501465,-0.38888886515147525,0.004538782227002955,0.0011387827009291106,0.0002841394559220857,-0.006467730084419235,-0.0006522648062380265,-3.917944740337317e-05,-2.1399998664855957,-0.2997198748602964,0.002068057683648649,0.00035508469514008013,8.344215996159594e-05,-0.002618834065756975,-0.0004247561251474065,-5.539421935997899e-05,-47.93000030517578,-0.48778749504528063,0.0465777987376065,0.007507750466799243,0.001331473345063688,-0.0659988751974598,-0.005935225938040494,-0.00034324848912695806,-14.46999740600586,-0.21894383730976152,0.032326800865421064,0.0027670473237961213,0.0002222888397097451,-0.04789403184763119,-0.0048226979526505755,-0.0004352892967079161,-25.009998321533203,-0.4638352961951223,0.026522791754936742,0.0028895402803618382,0.0004795342761154739,-0.02469452934090751,-0.002350360648090429,-0.00010961134087916251,-4.130000114440918,-0.5294871812114427,0.0019981509438143047,0.00019090678526852926,1.9892075682647858e-05,-0.0018174211262848706,-0.00012478869075459314,-9.999990463256835e-06
